timestamp,aqi,pm25,pm10,no2,o3,temperature,humidity,wind_speed,hour,day,month,weekday,is_weekend,aqi_change_rate,pm25_to_pm10_ratio,temp_change,humidity_change,weather_code
2025-01-23 16:00:00,82,27.0,33.8,1.7,118.0,25.9,16,4.8,16,23,1,3,0,-5.0,0.7988165680473374,0.0,-2.0,1
2025-01-23 17:00:00,76,24.0,30.0,2.0,117.0,26.3,14,5.2,17,23,1,3,0,-6.0,0.8,0.40000000000000213,-2.0,1
2025-01-23 18:00:00,110,39.0,48.8,3.0,107.7,25.9,13,4.4,18,23,1,3,0,34.0,0.7991803278688525,-0.40000000000000213,-1.0,1
2025-01-23 19:00:00,107,38.0,47.5,4.0,98.3,22.6,22,4.0,19,23,1,3,0,-3.0,0.8,-3.299999999999997,9.0,1
2025-01-23 20:00:00,126,45.0,56.3,5.0,89.0,21.5,25,4.0,20,23,1,3,0,19.0,0.7992895204262878,-1.1000000000000014,3.0,1
2025-01-23 21:00:00,131,47.0,58.8,5.0,86.3,21.1,26,4.0,21,23,1,3,0,5.0,0.7993197278911565,-0.3999999999999986,1.0,1
2025-01-23 22:00:00,155,59.0,73.8,5.0,83.7,18.9,32,3.6,22,23,1,3,0,24.0,0.7994579945799458,-2.200000000000003,6.0,1
2025-01-23 23:00:00,150,54.0,67.5,5.0,81.0,18.5,34,4.0,23,23,1,3,0,-5.0,0.8,-0.3999999999999986,2.0,1
2025-01-24 00:00:00,131,47.0,58.8,4.0,82.0,18.5,33,4.4,0,24,1,4,0,-19.0,0.7993197278911565,0.0,-1.0,1
2025-01-24 01:00:00,154,58.67,73.3,3.0,83.0,17.0,36,4.4,1,24,1,4,0,23.0,0.8004092769440655,-1.5,3.0,1
2025-01-24 02:00:00,157,61.0,76.3,2.0,84.0,17.0,35,4.4,2,24,1,4,0,3.0,0.799475753604194,0.0,-1.0,1
2025-01-24 03:00:00,168,69.0,86.3,2.0,82.7,14.8,37,4.0,3,24,1,4,0,11.0,0.7995365005793743,-2.1999999999999993,2.0,1
2025-01-24 04:00:00,139,50.0,62.5,2.0,81.3,14.4,37,4.0,4,24,1,4,0,-29.0,0.8,-0.40000000000000036,0.0,1
2025-01-24 05:00:00,123,44.0,55.0,2.0,80.0,14.1,38,4.0,5,24,1,4,0,-16.0,0.8,-0.3000000000000007,1.0,1
2025-01-24 06:00:00,169,69.67,87.1,2.7,78.0,14.1,38,4.0,6,24,1,4,0,46.0,0.7998851894374284,0.0,0.0,1
2025-01-24 07:00:00,176,75.0,93.8,3.3,76.0,13.3,37,3.6,7,24,1,4,0,7.0,0.7995735607675907,-0.7999999999999989,-1.0,1
2025-01-24 08:00:00,237,121.0,151.3,4.0,74.0,13.7,37,3.6,8,24,1,4,0,61.0,0.7997356245869134,0.3999999999999986,0.0,1
2025-01-24 09:00:00,256,135.0,168.8,3.7,85.7,16.7,33,3.6,9,24,1,4,0,19.0,0.7997630331753554,3.0,-4.0,1
2025-01-24 10:00:00,184,81.0,101.3,3.3,97.3,22.2,23,4.4,10,24,1,4,0,-72.0,0.7996051332675223,5.5,-10.0,1
2025-01-24 11:00:00,157,61.0,76.3,3.0,109.0,23.0,26,6.0,11,24,1,4,0,-27.0,0.799475753604194,0.8000000000000007,3.0,1
2025-01-24 12:00:00,135,48.33,60.4,2.7,116.0,23.0,25,6.4,12,24,1,4,0,-22.0,0.8001655629139073,0.0,-1.0,1
2025-01-24 13:00:00,107,38.0,47.5,2.3,123.0,25.9,19,6.0,13,24,1,4,0,-28.0,0.8,2.8999999999999986,-6.0,1
2025-01-24 14:00:00,74,23.0,28.8,2.0,130.0,25.9,19,5.2,14,24,1,4,0,-33.0,0.798611111111111,0.0,0.0,1
2025-01-24 15:00:00,74,23.0,28.8,2.0,128.3,25.9,20,4.8,15,24,1,4,0,0.0,0.798611111111111,0.0,1.0,1
2025-01-24 16:00:00,82,27.0,33.8,2.0,126.7,26.3,20,4.4,16,24,1,4,0,8.0,0.7988165680473374,0.40000000000000213,0.0,1
2025-01-24 17:00:00,61,17.0,19.0,2.0,125.0,25.9,20,4.4,17,24,1,4,0,-21.0,0.8947368421052632,-0.40000000000000213,0.0,1
2025-01-24 18:00:00,74,23.0,28.8,3.3,113.3,25.9,19,3.6,18,24,1,4,0,13.0,0.798611111111111,0.0,-1.0,1
2025-01-24 19:00:00,85,28.0,35.0,4.7,101.7,21.9,29,3.2,19,24,1,4,0,11.0,0.8,-4.0,10.0,1
2025-01-24 20:00:00,107,38.0,47.5,6.0,90.0,21.9,30,3.6,20,24,1,4,0,22.0,0.8,0.0,1.0,1
2025-01-24 21:00:00,148,53.0,66.3,6.3,85.0,21.1,32,3.6,21,24,1,4,0,41.0,0.799396681749623,-0.7999999999999972,2.0,1
2025-01-24 22:00:00,160,63.0,78.8,6.7,80.0,18.5,36,3.6,22,24,1,4,0,12.0,0.799492385786802,-2.6000000000000014,4.0,1
2025-01-24 23:00:00,181,79.0,98.8,7.0,75.0,18.5,36,3.6,23,24,1,4,0,21.0,0.7995951417004049,0.0,0.0,1
2025-01-25 00:00:00,182,79.67,99.6,5.7,78.0,18.5,36,4.0,0,25,1,5,1,1.0,0.7998995983935744,0.0,0.0,1
2025-01-25 01:00:00,213,103.0,128.8,4.3,81.0,17.0,37,4.0,1,25,1,5,1,31.0,0.7996894409937888,-1.5,1.0,1
2025-01-25 02:00:00,184,81.0,101.3,3.0,84.0,17.0,36,4.0,2,25,1,5,1,-29.0,0.7996051332675223,0.0,-1.0,1
2025-01-25 03:00:00,163,65.0,81.3,2.7,84.0,14.8,43,4.0,3,25,1,5,1,-21.0,0.7995079950799509,-2.1999999999999993,7.0,1
2025-01-25 04:00:00,123,44.0,55.0,2.3,84.0,14.4,43,3.6,4,25,1,5,1,-40.0,0.8,-0.40000000000000036,0.0,1
2025-01-25 05:00:00,52,13.0,14.0,2.0,84.0,14.4,41,4.0,5,25,1,5,1,-71.0,0.9285714285714286,0.0,-2.0,1
2025-01-25 06:00:00,123,44.0,55.0,2.7,81.7,14.4,41,4.0,6,25,1,5,1,71.0,0.8,0.0,0.0,1
2025-01-25 07:00:00,148,53.0,66.3,3.3,79.3,14.4,39,4.0,7,25,1,5,1,25.0,0.799396681749623,0.0,-2.0,1
2025-01-25 08:00:00,129,46.0,57.5,4.0,77.0,13.7,39,3.6,8,25,1,5,1,-19.0,0.8,-0.7000000000000011,0.0,1
2025-01-25 09:00:00,165,67.0,83.8,3.7,88.0,16.7,34,3.6,9,25,1,5,1,36.0,0.7995226730310263,3.0,-5.0,1
2025-01-25 10:00:00,165,67.0,83.8,3.3,99.0,22.6,22,3.6,10,25,1,5,1,0.0,0.7995226730310263,5.900000000000002,-12.0,1
2025-01-25 11:00:00,61,17.0,23.0,3.0,110.0,23.3,23,4.0,11,25,1,5,1,-104.0,0.7391304347826086,0.6999999999999993,1.0,1
2025-01-25 12:00:00,163,65.0,81.3,2.7,115.3,23.3,23,3.2,12,25,1,5,1,102.0,0.7995079950799509,0.0,0.0,1
2025-01-25 13:00:00,145,52.0,65.0,2.3,120.7,26.3,17,2.4,13,25,1,5,1,-18.0,0.8,3.0,-6.0,1
2025-01-25 14:00:00,85,28.0,35.0,2.0,126.0,26.7,16,2.0,14,25,1,5,1,-60.0,0.8,0.3999999999999986,-1.0,1
2025-01-25 15:00:00,78,25.0,31.3,2.3,126.3,26.7,18,1.6,15,25,1,5,1,-7.0,0.7987220447284344,0.0,2.0,1
2025-01-25 16:00:00,120,42.67,53.3,2.7,126.7,27.0,17,1.2,16,25,1,5,1,42.0,0.8005628517823641,0.3000000000000007,-1.0,1
2025-01-25 17:00:00,139,50.0,62.5,3.0,127.0,26.7,15,1.2,17,25,1,5,1,19.0,0.8,-0.3000000000000007,-2.0,1
2025-01-25 18:00:00,95,33.0,41.3,4.0,115.0,26.3,19,1.2,18,25,1,5,1,-44.0,0.7990314769975787,-0.3999999999999986,4.0,1
2025-01-25 19:00:00,82,27.0,33.8,5.0,103.0,20.7,36,1.6,19,25,1,5,1,-13.0,0.7988165680473374,-5.600000000000001,17.0,1
2025-01-25 20:00:00,93,32.0,40.0,6.0,91.0,20.7,37,1.6,20,25,1,5,1,11.0,0.8,0.0,1.0,1
2025-01-25 21:00:00,157,61.0,76.3,6.3,88.0,20.7,38,1.2,21,25,1,5,1,64.0,0.799475753604194,0.0,1.0,1
2025-01-25 22:00:00,176,75.33,94.2,6.7,85.0,17.0,48,0.8,22,25,1,5,1,19.0,0.7996815286624204,-3.6999999999999993,10.0,1
2025-01-25 23:00:00,205,97.0,121.3,7.0,82.0,16.3,52,1.6,23,25,1,5,1,29.0,0.7996702390766695,-0.6999999999999993,4.0,1
2025-01-26 00:00:00,155,155.0,193.8,7.0,75.3,15.6,51,2.4,0,26,1,6,1,-50.0,0.7997936016511867,-0.7000000000000011,-1.0,1
2025-01-26 01:00:00,154,154.0,192.5,7.0,68.7,14.8,51,2.8,1,26,1,6,1,-1.0,0.8,-0.7999999999999989,0.0,1
2025-01-26 02:00:00,157,157.0,196.3,7.0,62.0,14.8,51,2.8,2,26,1,6,1,3.0,0.7997962302598064,0.0,0.0,1
2025-01-26 03:00:00,227,227.0,283.8,7.7,55.0,12.2,52,2.4,3,26,1,6,1,70.0,0.7998590556730091,-2.6000000000000014,1.0,1
2025-01-26 04:00:00,194,194.33,242.9,8.3,48.0,11.9,53,2.4,4,26,1,6,1,-33.0,0.8000411692054343,-0.29999999999999893,1.0,1
2025-01-26 05:00:00,213,213.0,266.3,9.0,41.0,12.2,50,2.4,5,26,1,6,1,19.0,0.7998497934660157,0.29999999999999893,-3.0,1
2025-01-26 06:00:00,221,109.0,136.3,10.3,36.7,11.9,52,2.4,6,26,1,6,1,8.0,0.7997065297138664,-0.29999999999999893,2.0,1
2025-01-26 07:00:00,221,109.0,136.3,11.7,32.3,11.5,54,2.8,7,26,1,6,1,0.0,0.7997065297138664,-0.40000000000000036,2.0,5
2025-01-26 08:00:00,253,133.0,166.3,13.0,28.0,12.6,51,2.4,8,26,1,6,1,32.0,0.7997594708358388,1.0999999999999996,-3.0,5
2025-01-26 09:00:00,181,181.0,226.3,10.7,55.7,14.4,48,1.6,9,26,1,6,1,-72.0,0.7998232434821033,1.8000000000000007,-3.0,5
2025-01-26 10:00:00,266,143.0,178.8,8.3,83.3,22.6,29,1.6,10,26,1,6,1,85.0,0.7997762863534675,8.200000000000001,-19.0,5
2025-01-26 11:00:00,273,148.0,185.0,6.0,111.0,23.0,27,1.6,11,26,1,6,1,7.0,0.8,0.3999999999999986,-2.0,5
2025-01-26 12:00:00,213,103.0,128.8,5.0,113.7,23.3,25,1.2,12,26,1,6,1,-60.0,0.7996894409937888,0.3000000000000007,-2.0,5
2025-01-26 13:00:00,171,71.0,88.8,4.0,116.3,27.0,17,1.2,13,26,1,6,1,-42.0,0.7995495495495496,3.6999999999999993,-8.0,1
2025-01-26 14:00:00,171,71.0,88.8,3.0,119.0,27.4,16,1.2,14,26,1,6,1,0.0,0.7995495495495496,0.3999999999999986,-1.0,1
2025-01-26 15:00:00,104,37.0,46.3,3.3,117.7,27.4,20,2.0,15,26,1,6,1,-67.0,0.7991360691144709,0.0,4.0,1
2025-01-26 16:00:00,130,46.33,57.9,3.7,116.3,27.4,21,2.4,16,26,1,6,1,26.0,0.8001727115716752,0.0,1.0,1
2025-01-26 17:00:00,98,34.0,42.5,4.0,115.0,27.0,22,3.2,17,26,1,6,1,-32.0,0.8,-0.3999999999999986,1.0,1
2025-01-26 18:00:00,82,27.0,33.8,7.0,101.0,25.9,34,3.6,18,26,1,6,1,-16.0,0.7988165680473374,-1.1000000000000014,12.0,1
2025-01-26 19:00:00,87,29.0,36.3,10.0,87.0,20.7,58,3.2,19,26,1,6,1,5.0,0.7988980716253444,-5.199999999999999,24.0,1
2025-01-26 20:00:00,100,35.0,43.8,13.0,73.0,20.0,67,2.8,20,26,1,6,1,13.0,0.7990867579908676,-0.6999999999999993,9.0,1
2025-01-26 21:00:00,95,32.67,40.8,14.3,65.7,19.6,74,2.8,21,26,1,6,1,-5.0,0.8007352941176472,-0.3999999999999986,7.0,1
2025-01-26 22:00:00,110,39.0,48.8,15.7,58.3,16.3,83,2.4,22,26,1,6,1,15.0,0.7991803278688525,-3.3000000000000007,9.0,1
2025-01-26 23:00:00,85,28.0,35.0,17.0,51.0,16.7,83,2.4,23,26,1,6,1,-25.0,0.8,0.3999999999999986,0.0,1
2025-01-27 00:00:00,137,49.0,61.3,17.7,46.0,16.3,83,2.4,0,27,1,0,0,52.0,0.799347471451876,-0.3999999999999986,0.0,1
2025-01-27 01:00:00,155,59.0,73.8,18.3,41.0,14.8,82,2.4,1,27,1,0,0,18.0,0.7994579945799458,-1.5,-1.0,1
2025-01-27 02:00:00,152,57.0,71.3,19.0,36.0,14.4,80,2.8,2,27,1,0,0,-3.0,0.7994389901823282,-0.40000000000000036,-2.0,1
2025-01-27 03:00:00,156,59.67,74.6,19.0,33.3,13.3,89,2.8,3,27,1,0,0,4.0,0.7998659517426274,-1.0999999999999996,9.0,1
2025-01-27 04:00:00,187,83.0,103.8,19.0,30.7,13.3,86,2.8,4,27,1,0,0,31.0,0.7996146435452794,0.0,-3.0,1
2025-01-27 05:00:00,163,65.0,81.3,19.0,28.0,13.3,86,2.4,5,27,1,0,0,-24.0,0.7995079950799509,0.0,0.0,1
2025-01-27 06:00:00,152,57.0,71.3,18.0,25.7,13.3,84,2.4,6,27,1,0,0,-11.0,0.7994389901823282,0.0,-2.0,1
2025-01-27 07:00:00,229,115.0,143.8,17.0,23.3,13.3,80,2.4,7,27,1,0,0,77.0,0.799721835883171,0.0,-4.0,5
2025-01-27 08:00:00,170,170.0,212.5,16.0,21.0,13.7,73,2.4,8,27,1,0,0,-59.0,0.8,0.3999999999999986,-7.0,5
2025-01-27 09:00:00,170,170.67,213.3,13.3,49.7,15.2,64,1.2,9,27,1,0,0,0.0,0.8001406469760899,1.5,-9.0,5
2025-01-27 10:00:00,211,211.0,263.8,10.7,78.3,23.0,39,1.2,10,27,1,0,0,41.0,0.7998483699772555,7.800000000000001,-25.0,5
2025-01-27 11:00:00,172,172.0,215.0,8.0,107.0,23.7,34,0.8,11,27,1,0,0,-39.0,0.8,0.6999999999999993,-5.0,5
2025-01-27 12:00:00,224,111.0,138.8,7.0,116.3,24.1,30,0.8,12,27,1,0,0,52.0,0.7997118155619596,0.40000000000000213,-4.0,5
2025-01-27 13:00:00,205,97.0,121.3,6.0,125.7,28.1,21,1.2,13,27,1,0,0,-19.0,0.7996702390766695,4.0,-9.0,1
2025-01-27 14:00:00,205,97.0,121.3,5.0,135.0,28.5,20,1.6,14,27,1,0,0,0.0,0.7996702390766695,0.3999999999999986,-1.0,1
2025-01-27 15:00:00,177,75.67,94.6,5.7,136.7,28.1,24,2.0,15,27,1,0,0,-28.0,0.7998942917547569,-0.3999999999999986,4.0,1
2025-01-27 16:00:00,115,41.0,51.3,6.3,138.3,27.4,28,2.8,16,27,1,0,0,-62.0,0.7992202729044835,-0.7000000000000028,4.0,1
2025-01-27 17:00:00,95,33.0,41.3,7.0,140.0,26.7,33,3.6,17,27,1,0,0,-20.0,0.7990314769975787,-0.6999999999999993,5.0,1
2025-01-27 18:00:00,95,33.0,41.3,13.3,120.3,25.9,44,3.6,18,27,1,0,0,0.0,0.7990314769975787,-0.8000000000000007,11.0,1
2025-01-27 19:00:00,91,31.0,38.8,19.7,100.7,20.7,72,3.2,19,27,1,0,0,-4.0,0.7989690721649485,-5.199999999999999,28.0,1
2025-01-27 20:00:00,98,34.0,37.0,26.0,81.0,20.4,79,2.4,20,27,1,0,0,7.0,0.918918918918919,-0.3000000000000007,7.0,1
2025-01-27 21:00:00,87,29.0,36.3,32.3,65.3,20.0,85,2.0,21,27,1,0,0,-11.0,0.7988980716253444,-0.3999999999999986,6.0,1
2025-01-27 22:00:00,110,39.0,48.8,38.7,49.7,17.4,89,1.6,22,27,1,0,0,23.0,0.7991803278688525,-2.6000000000000014,4.0,1
2025-01-27 23:00:00,137,49.0,61.3,45.0,34.0,17.0,93,1.6,23,27,1,0,0,27.0,0.799347471451876,-0.3999999999999986,4.0,1
2025-01-28 00:00:00,142,51.0,63.8,43.7,30.0,17.0,91,2.0,0,28,1,1,0,5.0,0.7993730407523512,0.0,-2.0,1
2025-01-28 01:00:00,203,95.0,118.8,42.3,26.0,15.2,91,2.4,1,28,1,1,0,61.0,0.7996632996632996,-1.8000000000000007,0.0,1
2025-01-28 02:00:00,203,95.0,118.8,41.0,22.0,15.2,89,2.4,2,28,1,1,0,0.0,0.7996632996632996,0.0,-2.0,1
2025-01-28 03:00:00,187,83.0,103.8,37.0,23.7,13.7,95,2.4,3,28,1,1,0,-16.0,0.7996146435452794,-1.5,6.0,1
2025-01-28 04:00:00,102,36.0,45.0,33.0,25.3,13.7,93,2.4,4,28,1,1,0,-85.0,0.8,0.0,-2.0,1
2025-01-28 05:00:00,155,59.0,73.8,29.0,27.0,14.1,91,2.4,5,28,1,1,0,53.0,0.7994579945799458,0.40000000000000036,-2.0,1
2025-01-28 06:00:00,273,148.0,185.0,27.0,25.7,13.7,86,2.4,6,28,1,1,0,118.0,0.8,-0.40000000000000036,-5.0,3
2025-01-28 07:00:00,248,129.0,161.3,25.0,24.3,14.1,80,2.4,7,28,1,1,0,-25.0,0.7997520148791072,0.40000000000000036,-6.0,3
2025-01-28 08:00:00,123,44.0,47.0,23.0,23.0,14.4,75,2.4,8,28,1,1,0,-125.0,0.9361702127659575,0.3000000000000007,-5.0,3
2025-01-28 09:00:00,153,153.0,191.3,19.0,51.7,15.6,68,1.2,9,28,1,1,0,30.0,0.7997909043387349,1.1999999999999993,-7.0,3
2025-01-28 10:00:00,281,281.0,351.3,15.0,80.3,22.6,46,0.8,10,28,1,1,0,128.0,0.7998861372046684,7.000000000000002,-22.0,5
2025-01-28 11:00:00,188,188.0,235.0,11.0,109.0,22.6,43,1.2,11,28,1,1,0,-93.0,0.8,0.0,-3.0,5
2025-01-28 12:00:00,225,225.0,281.3,10.0,123.7,23.3,37,2.4,12,28,1,1,0,37.0,0.7998578030572342,0.6999999999999993,-6.0,5
2025-01-28 13:00:00,160,160.0,200.0,9.0,138.3,26.7,30,3.2,13,28,1,1,0,-65.0,0.8,3.3999999999999986,-7.0,5
2025-01-28 14:00:00,91,26.0,29.0,8.0,153.0,27.4,29,4.0,14,28,1,1,0,-69.0,0.896551724137931,0.6999999999999993,-1.0,5
2025-01-28 15:00:00,189,85.0,106.3,8.7,156.0,27.4,30,4.0,15,28,1,1,0,98.0,0.7996237064910631,0.0,1.0,5
2025-01-28 16:00:00,99,31.0,38.8,9.3,159.0,27.0,34,4.4,16,28,1,1,0,-90.0,0.7989690721649485,-0.3999999999999986,4.0,1
2025-01-28 17:00:00,101,26.0,32.5,10.0,162.0,26.3,39,4.4,17,28,1,1,0,2.0,0.8,-0.6999999999999993,5.0,1
2025-01-28 18:00:00,69,21.0,26.3,15.7,131.3,26.3,47,4.0,18,28,1,1,0,-32.0,0.7984790874524714,0.0,8.0,1
2025-01-28 19:00:00,76,24.0,30.0,21.3,100.7,21.9,74,3.2,19,28,1,1,0,7.0,0.8,-4.400000000000002,27.0,1
2025-01-28 20:00:00,78,25.0,28.0,27.0,70.0,21.5,81,2.8,20,28,1,1,0,2.0,0.8928571428571429,-0.3999999999999986,7.0,1
2025-01-28 21:00:00,67,20.0,25.0,30.3,57.7,21.1,85,2.8,21,28,1,1,0,-11.0,0.8,-0.3999999999999986,4.0,1
2025-01-28 22:00:00,110,39.0,48.8,33.7,45.3,18.5,95,2.8,22,28,1,1,0,43.0,0.7991803278688525,-2.6000000000000014,10.0,3
2025-01-28 23:00:00,72,22.0,27.5,37.0,33.0,18.9,93,2.8,23,28,1,1,0,-38.0,0.8,0.3999999999999986,-2.0,3
2025-01-29 00:00:00,91,31.0,38.8,34.3,33.7,18.9,93,2.8,0,29,1,2,0,19.0,0.7989690721649485,0.0,0.0,1
2025-01-29 01:00:00,93,32.0,40.0,31.7,34.3,17.4,95,2.8,1,29,1,2,0,2.0,0.8,-1.5,2.0,5
2025-01-29 02:00:00,104,37.0,46.3,29.0,35.0,18.1,91,3.2,2,29,1,2,0,11.0,0.7991360691144709,0.7000000000000028,-4.0,5
2025-01-29 03:00:00,100,35.0,43.8,23.3,39.3,17.0,93,3.2,3,29,1,2,0,-4.0,0.7990867579908676,-1.1000000000000014,2.0,5
2025-01-29 04:00:00,89,30.0,37.5,17.7,43.7,16.7,95,2.8,4,29,1,2,0,-11.0,0.8,-0.3000000000000007,2.0,5
2025-01-29 05:00:00,98,34.0,42.5,12.0,48.0,16.3,93,2.8,5,29,1,2,0,9.0,0.8,-0.3999999999999986,-2.0,5
2025-01-29 06:00:00,123,44.0,55.0,12.0,46.3,16.3,95,2.4,6,29,1,2,0,25.0,0.8,0.0,2.0,5
2025-01-29 07:00:00,163,65.0,81.3,12.0,44.7,15.2,98,2.4,7,29,1,2,0,40.0,0.7995079950799509,-1.1000000000000014,3.0,4
2025-01-29 08:00:00,95,33.0,59.0,12.0,43.0,15.9,98,2.0,8,29,1,2,0,-68.0,0.559322033898305,0.7000000000000011,0.0,4
2025-01-29 09:00:00,173,73.0,91.3,11.7,60.0,17.0,93,1.6,9,29,1,2,0,78.0,0.7995618838992333,1.0999999999999996,-5.0,5
2025-01-29 10:00:00,93,32.0,40.0,11.3,77.0,23.0,76,2.8,10,29,1,2,0,-80.0,0.8,6.0,-17.0,3
2025-01-29 11:00:00,59,16.0,20.0,11.0,94.0,24.1,63,4.4,11,29,1,2,0,-34.0,0.8,1.1000000000000014,-13.0,1
2025-01-29 12:00:00,59,16.0,20.0,9.0,107.0,24.1,60,5.6,12,29,1,2,0,0.0,0.8,0.0,-3.0,1
2025-01-29 13:00:00,63,18.0,22.5,7.0,120.0,26.3,52,6.0,13,29,1,2,0,4.0,0.8,2.1999999999999993,-8.0,1
2025-01-29 14:00:00,66,19.0,23.8,5.0,133.0,26.7,48,6.0,14,29,1,2,0,3.0,0.7983193277310924,0.3999999999999986,-4.0,1
2025-01-29 15:00:00,65,19.0,23.8,5.7,127.0,27.0,47,5.6,15,29,1,2,0,-1.0,0.7983193277310924,0.3000000000000007,-1.0,1
2025-01-29 16:00:00,63,18.0,22.5,6.3,121.0,26.7,49,5.2,16,29,1,2,0,-2.0,0.8,-0.3000000000000007,2.0,1
2025-01-29 17:00:00,72,22.0,27.5,7.0,115.0,23.3,57,5.2,17,29,1,2,0,9.0,0.8,-3.3999999999999986,8.0,1
2025-01-29 18:00:00,72,22.0,27.5,11.3,100.7,22.6,71,4.4,18,29,1,2,0,0.0,0.8,-0.6999999999999993,14.0,1
2025-01-29 19:00:00,66,19.33,24.2,15.7,86.3,21.9,81,4.0,19,29,1,2,0,-6.0,0.7987603305785124,-0.7000000000000028,10.0,1
2025-01-29 20:00:00,63,18.0,22.5,20.0,72.0,22.2,83,3.6,20,29,1,2,0,-3.0,0.8,0.3000000000000007,2.0,1
2025-01-29 21:00:00,76,24.0,30.0,20.3,68.7,21.9,81,3.6,21,29,1,2,0,13.0,0.8,-0.3000000000000007,-2.0,1
2025-01-29 22:00:00,78,25.0,31.3,20.7,65.3,21.5,81,3.6,22,29,1,2,0,2.0,0.7987220447284344,-0.3999999999999986,0.0,1
2025-01-29 23:00:00,112,40.0,50.0,21.0,62.0,22.2,74,3.2,23,29,1,2,0,34.0,0.8,0.6999999999999993,-7.0,1
2025-01-30 00:00:00,124,44.33,55.4,19.7,61.7,21.9,76,2.8,0,30,1,3,0,12.0,0.8001805054151624,-0.3000000000000007,2.0,1
2025-01-30 01:00:00,131,47.0,58.8,18.3,61.3,19.6,81,1.6,1,30,1,3,0,7.0,0.7993197278911565,-2.299999999999997,5.0,5
2025-01-30 02:00:00,148,53.0,66.3,17.0,61.0,18.9,83,2.4,2,30,1,3,0,17.0,0.799396681749623,-0.7000000000000028,2.0,5
2025-01-30 03:00:00,148,53.0,66.3,16.7,55.3,17.0,89,3.2,3,30,1,3,0,0.0,0.799396681749623,-1.8999999999999986,6.0,5
2025-01-30 04:00:00,184,81.0,101.3,16.3,49.7,16.7,91,3.2,4,30,1,3,0,36.0,0.7996051332675223,-0.3000000000000007,2.0,5
2025-01-30 05:00:00,173,73.0,91.3,16.0,44.0,15.9,95,2.8,5,30,1,3,0,-11.0,0.7995618838992333,-0.7999999999999989,4.0,5
2025-01-30 06:00:00,176,75.0,93.8,13.0,48.7,15.9,93,2.8,6,30,1,3,0,3.0,0.7995735607675907,0.0,-2.0,5
2025-01-30 07:00:00,163,65.0,81.3,10.0,53.3,14.8,89,2.8,7,30,1,3,0,-13.0,0.7995079950799509,-1.0999999999999996,-4.0,5
2025-01-30 08:00:00,157,61.0,76.3,7.0,58.0,15.6,85,2.4,8,30,1,3,0,-6.0,0.799475753604194,0.7999999999999989,-4.0,5
2025-01-30 09:00:00,163,65.0,81.3,5.3,67.3,17.4,59,2.0,9,30,1,3,0,6.0,0.7995079950799509,1.799999999999999,-26.0,5
2025-01-30 10:00:00,211,101.0,126.3,3.7,76.7,22.6,44,1.6,10,30,1,3,0,48.0,0.7996832937450515,5.200000000000003,-15.0,1
2025-01-30 11:00:00,200,93.0,116.3,2.0,86.0,23.7,36,2.0,11,30,1,3,0,-11.0,0.7996560619088564,1.0999999999999979,-8.0,1
2025-01-30 12:00:00,177,76.0,95.0,1.7,96.0,24.1,34,1.6,12,30,1,3,0,-23.0,0.8,0.40000000000000213,-2.0,1
2025-01-30 13:00:00,145,52.0,65.0,1.3,106.0,27.4,24,1.2,13,30,1,3,0,-32.0,0.8,3.299999999999997,-10.0,1
2025-01-30 14:00:00,118,42.0,52.5,1.0,116.0,27.8,23,2.0,14,30,1,3,0,-27.0,0.8,0.40000000000000213,-1.0,1
2025-01-30 15:00:00,123,44.0,55.0,1.7,117.7,27.0,25,2.8,15,30,1,3,0,5.0,0.8,-0.8000000000000007,2.0,1
2025-01-30 16:00:00,93,32.0,40.0,2.3,119.3,26.7,27,4.0,16,30,1,3,0,-30.0,0.8,-0.3000000000000007,2.0,1
2025-01-30 17:00:00,129,46.0,57.5,3.0,121.0,26.3,27,4.8,17,30,1,3,0,36.0,0.8,-0.3999999999999986,0.0,1
2025-01-30 18:00:00,129,46.0,57.5,10.0,106.3,26.7,27,4.8,18,30,1,3,0,0.0,0.8,0.3999999999999986,0.0,1
2025-01-30 19:00:00,139,50.0,62.5,17.0,91.7,22.2,41,4.4,19,30,1,3,0,10.0,0.8,-4.5,14.0,1
2025-01-30 20:00:00,129,46.0,57.5,24.0,77.0,22.2,45,4.4,20,30,1,3,0,-10.0,0.8,0.0,4.0,1
2025-01-30 21:00:00,115,41.0,51.3,24.0,69.7,21.9,48,4.0,21,30,1,3,0,-14.0,0.7992202729044835,-0.3000000000000007,3.0,1
2025-01-30 22:00:00,91,31.0,38.8,24.0,62.3,19.6,59,4.0,22,30,1,3,0,-24.0,0.7989690721649485,-2.299999999999997,11.0,1
2025-01-30 23:00:00,98,34.0,42.5,24.0,55.0,20.0,64,4.4,23,30,1,3,0,7.0,0.8,0.3999999999999986,5.0,1
2025-01-31 00:00:00,114,40.67,50.8,21.0,56.7,20.7,63,4.4,0,31,1,4,0,16.0,0.8005905511811024,0.6999999999999993,-1.0,1
2025-01-31 01:00:00,129,46.0,57.5,18.0,58.3,19.3,65,4.0,1,31,1,4,0,15.0,0.8,-1.3999999999999986,2.0,1
2025-01-31 02:00:00,150,54.0,67.5,15.0,60.0,19.3,62,4.0,2,31,1,4,0,21.0,0.8,0.0,-3.0,1
2025-01-31 03:00:00,150,54.0,67.5,13.3,58.3,17.8,60,4.0,3,31,1,4,0,0.0,0.8,-1.5,-2.0,1
